"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"George Miller (D)";"George Miller>George Miller (director)>Feminism>Anarchism";"George Miller>George Miller (director)>Mel Gibson>Antisemitism";"George Miller>George Miller (director)>Sydney>Capitalism";"George Miller>George Bures Miller>British Columbia>Christianity";"George Miller>George Miller (director)>Feminism>Communism";"George Miller>George Miller (director)>Feminism>Conservatism";"George Miller>George Miller (Arizona politician)>Political science>Democracy";"George Miller>George Miller (director)>Feminism>Fascism";"George Miller>George Miller (Lassie)>McCarthyism>Feminism";"George Miller>George Miller (director)>Feminism>Islamophobia";"George Miller>George Miller (director)>Feminism>Left-wing politics";"George Miller>George Miller (director)>Feminism>Liberalism";"George Miller>George Miller (director)>Feminism>Marxism";"George Miller>George Miller (director)>Feminism>Nationalism";"George Miller>George Miller (Lassie)>Amazon (company)>Neo-Nazism";"George Miller>George Bures Miller>British Columbia>Protestantism";"George Miller>George Miller (director)>Feminism>Right-wing politics";"George Miller>George Miller (Arizona politician)>Judaism>Secularism";"George Miller>George Miller (director)>Feminism>Socialism";"George Miller>George Miller (director)>Jackson, Mississippi>White supremacy"
"Nancy Pelosi (D)";"Nancy Pelosi>Italian Americans>Anarchism";"Nancy Pelosi>Franklin D. Roosevelt>Antisemitism";"Nancy Pelosi>Democracy>Capitalism";"Nancy Pelosi>American Civil Liberties Union>Alabama>Christianity";"Nancy Pelosi>American Civil Liberties Union>Communism";"Nancy Pelosi>Democracy>Conservatism";"Nancy Pelosi>Political science>Democracy";"Nancy Pelosi>Democracy>Fascism";"Nancy Pelosi>Democracy>Feminism";"Nancy Pelosi>Quran>Islamophobia";"Nancy Pelosi>Party leaders of the United States House of Representatives>Political party>Left-wing politics";"Nancy Pelosi>Democracy>Liberalism";"Nancy Pelosi>Democracy>Marxism";"Nancy Pelosi>Democracy>Nationalism";"Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"Nancy Pelosi>California>Protestantism";"Nancy Pelosi>Newt Gingrich>Right-wing politics";"Nancy Pelosi>Thomas Jefferson>Secularism";"Nancy Pelosi>Democracy>Socialism";"Nancy Pelosi>North Carolina>White supremacy"
"Barbara Lee (D)";"Barbara Lee>U.S. House of Representatives>Thomas Jefferson>Anarchism";"Barbara Lee>U.S. House of Representatives>Franklin D. Roosevelt>Antisemitism";"Barbara Lee>U.S. House of Representatives>James Madison>Capitalism";"Barbara Lee>U.S. House of Representatives>Alaska>Christianity";"Barbara Lee>University of California, Berkeley>Communism";"Barbara Lee>U.S. House of Representatives>Republican Party (United States)>Conservatism";"Barbara Lee>U.S. House of Representatives>James Madison>Democracy";"Barbara Lee>U.S. House of Representatives>Republican Party (United States)>Fascism";"Barbara Lee>U.S. House of Representatives>Gerrymandering>Feminism";"Barbara Lee>U.S. House of Representatives>Gerrymandering>Islamophobia";"Barbara Lee>California>World War II>Left-wing politics";"Barbara Lee>U.S. House of Representatives>Supreme Court of the United States>Liberalism";"Barbara Lee>California>China>Marxism";"Barbara Lee>U.S. House of Representatives>James Madison>Nationalism";"Barbara Lee>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Barbara Lee>California>Protestantism";"Barbara Lee>U.S. House of Representatives>Republican Party (United States)>Right-wing politics";"Barbara Lee>U.S. House of Representatives>Prayer>Secularism";"Barbara Lee>U.S. House of Representatives>Montana>Socialism";"Barbara Lee>U.S. House of Representatives>Louisiana>White supremacy"
"John Garamendi (D)";"John Garamendi>U.S. House of Representatives>Thomas Jefferson>Anarchism";"John Garamendi>Al-Qaeda>Antisemitism";"John Garamendi>U.S. House of Representatives>James Madison>Capitalism";"John Garamendi>U.S. House of Representatives>Alaska>Christianity";"John Garamendi>University of California, Berkeley>Communism";"John Garamendi>Tom Bradley (American politician)>Conservatism";"John Garamendi>Executive (government)>Democracy";"John Garamendi>Jerry Brown>Fascism";"John Garamendi>Spain>Feminism";"John Garamendi>Al-Qaeda>Islamophobia";"John Garamendi>California>World War II>Left-wing politics";"John Garamendi>Business>Liberalism";"John Garamendi>Al-Qaeda>Marxism";"John Garamendi>Al-Qaeda>Nationalism";"John Garamendi>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"John Garamendi>California>Protestantism";"John Garamendi>U.S. House of Representatives>Republican Party (United States)>Right-wing politics";"John Garamendi>Spain>Secularism";"John Garamendi>Al-Qaeda>Socialism";"John Garamendi>U.S. House of Representatives>Louisiana>White supremacy"
"Jerry McNerney (D)";"Jerry McNerney>U.S. House of Representatives>Thomas Jefferson>Anarchism";"Jerry McNerney>Keith Ellison>Antisemitism";"Jerry McNerney>U.S. House of Representatives>James Madison>Capitalism";"Jerry McNerney>U.S. House of Representatives>Alaska>Christianity";"Jerry McNerney>U.S. House of Representatives>Treason>Communism";"Jerry McNerney>Republican Party (United States)>Conservatism";"Jerry McNerney>U.S. House of Representatives>James Madison>Democracy";"Jerry McNerney>Republican Party (United States)>Fascism";"Jerry McNerney>U.S. House of Representatives>Gerrymandering>Feminism";"Jerry McNerney>U.S. House of Representatives>Gerrymandering>Islamophobia";"Jerry McNerney>California>World War II>Left-wing politics";"Jerry McNerney>U.S. House of Representatives>Supreme Court of the United States>Liberalism";"Jerry McNerney>California>China>Marxism";"Jerry McNerney>U.S. House of Representatives>James Madison>Nationalism";"Jerry McNerney>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Jerry McNerney>California>Protestantism";"Jerry McNerney>Republican Party (United States)>Right-wing politics";"Jerry McNerney>U.S. House of Representatives>Prayer>Secularism";"Jerry McNerney>U.S. House of Representatives>Montana>Socialism";"Jerry McNerney>U.S. House of Representatives>Louisiana>White supremacy"
"Jackie Speier (D)";"Jackie Speier>California>Hippie>Anarchism";"Jackie Speier>California>Judaism>Antisemitism";"Jackie Speier>California>Korean War>Capitalism";"Jackie Speier>California>Alaska>Christianity";"Jackie Speier>Germany>Communism";"Jackie Speier>Republican Party (United States)>Conservatism";"Jackie Speier>California>India>Democracy";"Jackie Speier>North Korea>Fascism";"Jackie Speier>California>Internet>Feminism";"Jackie Speier>California>Gerrymandering>Islamophobia";"Jackie Speier>Peoples Temple>Left-wing politics";"Jackie Speier>California>British people>Liberalism";"Jackie Speier>California>China>Marxism";"Jackie Speier>Germany>Nationalism";"Jackie Speier>Tom Lantos>Fascism>Neo-Nazism";"Jackie Speier>California>Protestantism";"Jackie Speier>Republican Party (United States)>Right-wing politics";"Jackie Speier>Germany>Secularism";"Jackie Speier>North Korea>Socialism";"Jackie Speier>Charlottesville, Virginia>White supremacy"
"Pete Stark (D)";"Pete Stark>United States House of Representatives>Thomas Jefferson>Anarchism";"Pete Stark>The New York Times>Antisemitism";"Pete Stark>United States House of Representatives>James Madison>Capitalism";"Pete Stark>United States House of Representatives>Alaska>Christianity";"Pete Stark>University of California, Berkeley>Communism";"Pete Stark>Republican Party (United States)>Conservatism";"Pete Stark>United States House of Representatives>James Madison>Democracy";"Pete Stark>Republican Party (United States)>Fascism";"Pete Stark>Right-wing politics>Feminism";"Pete Stark>United States House of Representatives>Gerrymandering>Islamophobia";"Pete Stark>Right-wing politics>Left-wing politics";"Pete Stark>United States House of Representatives>Supreme Court of the United States>Liberalism";"Pete Stark>California>China>Marxism";"Pete Stark>United States House of Representatives>James Madison>Nationalism";"Pete Stark>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Pete Stark>California>Protestantism";"Pete Stark>Republican Party (United States)>Right-wing politics";"Pete Stark>United States House of Representatives>Prayer>Secularism";"Pete Stark>United States House of Representatives>Montana>Socialism";"Pete Stark>United States House of Representatives>Louisiana>White supremacy"
"Anna Eshoo (D)";"Anna Eshoo>California>Hippie>Anarchism";"Anna Eshoo>California>Judaism>Antisemitism";"Anna Eshoo>California>Korean War>Capitalism";"Anna Eshoo>California>Alaska>Christianity";"Anna Eshoo>Gay bashing>Communism";"Anna Eshoo>California>Republican Party (United States)>Conservatism";"Anna Eshoo>California>India>Democracy";"Anna Eshoo>California>Jerry Brown>Fascism";"Anna Eshoo>California>Internet>Feminism";"Anna Eshoo>Gay bashing>Islamophobia";"Anna Eshoo>California>World War II>Left-wing politics";"Anna Eshoo>California>British people>Liberalism";"Anna Eshoo>California>China>Marxism";"Anna Eshoo>California>World War II>Nationalism";"Anna Eshoo>Democratic Party (United States)>White supremacy>Neo-Nazism";"Anna Eshoo>California>Protestantism";"Anna Eshoo>California>Republican Party (United States)>Right-wing politics";"Anna Eshoo>California>Missionary>Secularism";"Anna Eshoo>California>Latin America>Socialism";"Anna Eshoo>Gay bashing>White supremacy"
"Mike Honda (D)";"Mike Honda>California>Hippie>Anarchism";"Mike Honda>Keith Ellison>Antisemitism";"Mike Honda>California>Korean War>Capitalism";"Mike Honda>California>Alaska>Christianity";"Mike Honda>California>Eastern Europe>Communism";"Mike Honda>El Salvador>Conservatism";"Mike Honda>California>India>Democracy";"Mike Honda>California>Jerry Brown>Fascism";"Mike Honda>California>Internet>Feminism";"Mike Honda>California>Gerrymandering>Islamophobia";"Mike Honda>California>World War II>Left-wing politics";"Mike Honda>El Salvador>Liberalism";"Mike Honda>California>China>Marxism";"Mike Honda>California>World War II>Nationalism";"Mike Honda>Sam Farr>Gestapo>Neo-Nazism";"Mike Honda>California>Protestantism";"Mike Honda>California>Republican Party (United States)>Right-wing politics";"Mike Honda>California>Missionary>Secularism";"Mike Honda>California>Latin America>Socialism";"Mike Honda>California>Southern Baptist Convention>White supremacy"
"Zoe Lofgren (D)";"Zoe Lofgren>U.S. House of Representatives>Thomas Jefferson>Anarchism";"Zoe Lofgren>U.S. House of Representatives>Franklin D. Roosevelt>Antisemitism";"Zoe Lofgren>U.S. House of Representatives>James Madison>Capitalism";"Zoe Lofgren>U.S. House of Representatives>Alaska>Christianity";"Zoe Lofgren>U.S. House of Representatives>Treason>Communism";"Zoe Lofgren>U.S. House of Representatives>Republican Party (United States)>Conservatism";"Zoe Lofgren>U.S. House of Representatives>James Madison>Democracy";"Zoe Lofgren>U.S. House of Representatives>Republican Party (United States)>Fascism";"Zoe Lofgren>U.S. House of Representatives>Gerrymandering>Feminism";"Zoe Lofgren>U.S. House of Representatives>Gerrymandering>Islamophobia";"Zoe Lofgren>California>World War II>Left-wing politics";"Zoe Lofgren>U.S. House of Representatives>Supreme Court of the United States>Liberalism";"Zoe Lofgren>California>China>Marxism";"Zoe Lofgren>U.S. House of Representatives>James Madison>Nationalism";"Zoe Lofgren>Steve King>Neo-Nazism";"Zoe Lofgren>California>Protestantism";"Zoe Lofgren>U.S. House of Representatives>Republican Party (United States)>Right-wing politics";"Zoe Lofgren>U.S. House of Representatives>Prayer>Secularism";"Zoe Lofgren>U.S. House of Representatives>Montana>Socialism";"Zoe Lofgren>U.S. House of Representatives>Louisiana>White supremacy"
"Sam Farr (D)";"Sam Farr>San Francisco, California>Hippie>Anarchism";"Sam Farr>San Francisco, California>Judaism>Antisemitism";"Sam Farr>Middlebury Institute of International Studies at Monterey>Human rights>Capitalism";"Sam Farr>Colombia>Christianity";"Sam Farr>San Francisco, California>Chinatown>Communism";"Sam Farr>San Francisco, California>Republican Party (United States)>Conservatism";"Sam Farr>U.S. House of Representatives>James Madison>Democracy";"Sam Farr>San Francisco, California>Republican Party (United States)>Fascism";"Sam Farr>San Francisco, California>Sexual revolution>Feminism";"Sam Farr>U.S. House of Representatives>Gerrymandering>Islamophobia";"Sam Farr>San Francisco, California>World War II>Left-wing politics";"Sam Farr>San Francisco, California>LGBT social movements>Liberalism";"Sam Farr>San Francisco, California>Christianity>Marxism";"Sam Farr>San Francisco, California>World War II>Nationalism";"Sam Farr>Gestapo>Neo-Nazism";"Sam Farr>Colombia>Protestantism";"Sam Farr>San Francisco, California>World War II>Right-wing politics";"Sam Farr>San Francisco, California>Christianity>Secularism";"Sam Farr>San Francisco, California>LGBT social movements>Socialism";"Sam Farr>San Francisco, California>African Americans>White supremacy"
"Dennis Cardoza (D)";"Dennis Cardoza>California>Hippie>Anarchism";"Dennis Cardoza>California>Judaism>Antisemitism";"Dennis Cardoza>California>Korean War>Capitalism";"Dennis Cardoza>California>Alaska>Christianity";"Dennis Cardoza>California>Eastern Europe>Communism";"Dennis Cardoza>California>Republican Party (United States)>Conservatism";"Dennis Cardoza>California>India>Democracy";"Dennis Cardoza>California>Jerry Brown>Fascism";"Dennis Cardoza>California>Internet>Feminism";"Dennis Cardoza>California>Gerrymandering>Islamophobia";"Dennis Cardoza>Blue Dog Coalition>Left-wing politics";"Dennis Cardoza>California>British people>Liberalism";"Dennis Cardoza>California>China>Marxism";"Dennis Cardoza>California>World War II>Nationalism";"Dennis Cardoza>United States>Henry Ford>Neo-Nazism";"Dennis Cardoza>California>Protestantism";"Dennis Cardoza>Blue Dog Coalition>Right-wing politics";"Dennis Cardoza>California>Missionary>Secularism";"Dennis Cardoza>Portugal>Socialism";"Dennis Cardoza>California>Southern Baptist Convention>White supremacy"
"Jeff Denham (R)";"Jeff Denham>U.S. House of Representatives>Thomas Jefferson>Anarchism";"Jeff Denham>Barack Obama citizenship conspiracy theories>Antisemitism";"Jeff Denham>U.S. House of Representatives>James Madison>Capitalism";"Jeff Denham>U.S. House of Representatives>Alaska>Christianity";"Jeff Denham>U.S. House of Representatives>Treason>Communism";"Jeff Denham>Republican Party (United States)>Conservatism";"Jeff Denham>U.S. House of Representatives>James Madison>Democracy";"Jeff Denham>Somalia>Fascism";"Jeff Denham>U.S. House of Representatives>Gerrymandering>Feminism";"Jeff Denham>U.S. House of Representatives>Gerrymandering>Islamophobia";"Jeff Denham>California>World War II>Left-wing politics";"Jeff Denham>U.S. House of Representatives>Supreme Court of the United States>Liberalism";"Jeff Denham>Somalia>Marxism";"Jeff Denham>U.S. House of Representatives>James Madison>Nationalism";"Jeff Denham>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Jeff Denham>California>Protestantism";"Jeff Denham>Republican Party (United States)>Right-wing politics";"Jeff Denham>U.S. House of Representatives>Prayer>Secularism";"Jeff Denham>U.S. House of Representatives>Montana>Socialism";"Jeff Denham>U.S. House of Representatives>Louisiana>White supremacy"
"Jim Costa (D)";"Jim Costa>California>Hippie>Anarchism";"Jim Costa>California>Judaism>Antisemitism";"Jim Costa>California>Korean War>Capitalism";"Jim Costa>California>Alaska>Christianity";"Jim Costa>Communist>Communism";"Jim Costa>Republican Party (United States)>Conservatism";"Jim Costa>California>India>Democracy";"Jim Costa>Republican Party (United States)>Fascism";"Jim Costa>California>Internet>Feminism";"Jim Costa>California>Gerrymandering>Islamophobia";"Jim Costa>Blue Dog Coalition>Left-wing politics";"Jim Costa>California>British people>Liberalism";"Jim Costa>Marxist>Marxism";"Jim Costa>California>World War II>Nationalism";"Jim Costa>Zoe Lofgren>Steve King>Neo-Nazism";"Jim Costa>California>Protestantism";"Jim Costa>Republican Party (United States)>Right-wing politics";"Jim Costa>California>Missionary>Secularism";"Jim Costa>Laos>Socialism";"Jim Costa>Vietnam War>White supremacy"
"Devin Nunes (R)";"Devin Nunes>California>Hippie>Anarchism";"Devin Nunes>Al-Qaeda>Antisemitism";"Devin Nunes>NATO>Capitalism";"Devin Nunes>California>Alaska>Christianity";"Devin Nunes>Federal Bureau of Investigation>Communism";"Devin Nunes>Republican Party (United States)>Conservatism";"Devin Nunes>California>India>Democracy";"Devin Nunes>NATO>Fascism";"Devin Nunes>United States House Permanent Select Committee on Intelligence>COINTELPRO>Feminism";"Devin Nunes>Al-Qaeda>Islamophobia";"Devin Nunes>California>World War II>Left-wing politics";"Devin Nunes>California>British people>Liberalism";"Devin Nunes>Al-Qaeda>Marxism";"Devin Nunes>Al-Qaeda>Nationalism";"Devin Nunes>Steve King>Neo-Nazism";"Devin Nunes>California>Protestantism";"Devin Nunes>Republican Party (United States)>Right-wing politics";"Devin Nunes>California>Missionary>Secularism";"Devin Nunes>Al-Qaeda>Socialism";"Devin Nunes>Federal Bureau of Investigation>White supremacy"
"Lois Capps (D)";"Lois Capps>California>Hippie>Anarchism";"Lois Capps>California>Judaism>Antisemitism";"Lois Capps>California>Korean War>Capitalism";"Lois Capps>California>Alaska>Christianity";"Lois Capps>California>Eastern Europe>Communism";"Lois Capps>Republican Party (United States)>Conservatism";"Lois Capps>California>India>Democracy";"Lois Capps>Republican Party (United States)>Fascism";"Lois Capps>California>Internet>Feminism";"Lois Capps>California>Gerrymandering>Islamophobia";"Lois Capps>California>World War II>Left-wing politics";"Lois Capps>California>British people>Liberalism";"Lois Capps>California>China>Marxism";"Lois Capps>California>World War II>Nationalism";"Lois Capps>Democratic Party (United States)>White supremacy>Neo-Nazism";"Lois Capps>California>Protestantism";"Lois Capps>Republican Party (United States)>Right-wing politics";"Lois Capps>California>Missionary>Secularism";"Lois Capps>California>Latin America>Socialism";"Lois Capps>Yale University>White supremacy"
